country,year,suicides_no,population,suicides/100k pop,HDI for year,gdp_for_year ($),gdp_per_capita ($),Id
Suriname,1988,4,17297,23.13,,1.160.900.000,3418,24073
Suriname,1988,9,43613,20.64,,1.160.900.000,3418,24074
Suriname,1988,7,34213,20.46,,1.160.900.000,3418,24075
Suriname,1988,3,16330,18.37,,1.160.900.000,3418,24076
Suriname,1988,2,34480,5.8,,1.160.900.000,3418,24077
Suriname,1988,0,31329,0,,1.160.900.000,3418,24078
Suriname,1988,0,40174,0,,1.160.900.000,3418,24079
Suriname,1988,0,42219,0,,1.160.900.000,3418,24080
Suriname,1989,17,35135,48.38,,542.520.000,1560,24081
Suriname,1989,1,2964,33.74,,542.520.000,1560,24082
Suriname,1989,11,34649,31.75,,542.520.000,1560,24083
Suriname,1989,1,3844,26.01,,542.520.000,1560,24084
Suriname,1989,11,43552,25.26,,542.520.000,1560,24085
Suriname,1989,4,18079,22.13,,542.520.000,1560,24086
Suriname,1989,3,35415,8.47,,542.520.000,1560,24087
Suriname,1989,3,40352,7.43,,542.520.000,1560,24088
Suriname,1989,1,16912,5.91,,542.520.000,1560,24089
Suriname,1989,1,32892,3.04,,542.520.000,1560,24090
Suriname,1989,0,40886,0,,542.520.000,1560,24091
Suriname,1989,0,43043,0,,542.520.000,1560,24092
Suriname,1990,3,2000,150,,388.300.000,1114,24093
Suriname,1990,8,34000,23.53,,388.300.000,1114,24094
Suriname,1990,7,47000,14.89,,388.300.000,1114,24095
Suriname,1990,2,28000,7.14,,388.300.000,1114,24096
Suriname,1990,1,16000,6.25,,388.300.000,1114,24097
Suriname,1990,2,35000,5.71,,388.300.000,1114,24098
Suriname,1990,2,46000,4.35,,388.300.000,1114,24099
Suriname,1990,1,45000,2.22,,388.300.000,1114,24100
Suriname,1990,0,32000,0,,388.300.000,1114,24101
Suriname,1990,0,43500,0,,388.300.000,1114,24102
Suriname,1990,0,17000,0,,388.300.000,1114,24103
Suriname,1990,0,3200,0,,388.300.000,1114,24104
Suriname,1991,15,37620,39.87,,448.300.000,1235,24105
Suriname,1991,13,37217,34.93,,448.300.000,1235,24106
Suriname,1991,1,2979,33.57,,448.300.000,1235,24107
Suriname,1991,1,3932,25.43,,448.300.000,1235,24108
Suriname,1991,9,40020,22.49,,448.300.000,1235,24109
Suriname,1991,4,19527,20.48,,448.300.000,1235,24110
Suriname,1991,5,35339,14.15,,448.300.000,1235,24111
Suriname,1991,5,42924,11.65,,448.300.000,1235,24112
Suriname,1991,1,18019,5.55,,448.300.000,1235,24113
Suriname,1991,2,42788,4.67,,448.300.000,1235,24114
Suriname,1991,1,37467,2.67,,448.300.000,1235,24115
Suriname,1991,0,45247,0,,448.300.000,1235,24116
Suriname,1992,11,38778,28.37,,404.600.000,1093,24117
Suriname,1992,5,18529,26.98,,404.600.000,1093,24118
Suriname,1992,10,38358,26.07,,404.600.000,1093,24119
Suriname,1992,9,42389,21.23,,404.600.000,1093,24120
Suriname,1992,6,39704,15.11,,404.600.000,1093,24121
Suriname,1992,2,36206,5.52,,404.600.000,1093,24122
Suriname,1992,2,38576,5.18,,404.600.000,1093,24123
Suriname,1992,1,20189,4.95,,404.600.000,1093,24124
Suriname,1992,2,43929,4.55,,404.600.000,1093,24125
Suriname,1992,0,3987,0,,404.600.000,1093,24126
Suriname,1992,0,46555,0,,404.600.000,1093,24127
Suriname,1992,0,2994,0,,404.600.000,1093,24128
Suriname,1995,14,40792,34.32,,693.970.588,1782,24129
Suriname,1995,1,2953,33.86,,693.970.588,1782,24130
Suriname,1995,12,40901,29.34,,693.970.588,1782,24131
Suriname,1995,10,42573,23.49,,693.970.588,1782,24132
Suriname,1995,4,19931,20.07,,693.970.588,1782,24133
Suriname,1995,3,22077,13.59,,693.970.588,1782,24134
Suriname,1995,5,38880,12.86,,693.970.588,1782,24135
Suriname,1995,4,37603,10.64,,693.970.588,1782,24136
Suriname,1995,1,42582,2.35,,693.970.588,1782,24137
Suriname,1995,1,49923,2,,693.970.588,1782,24138
Suriname,1995,0,47069,0,,693.970.588,1782,24139
Suriname,1995,0,4130,0,,693.970.588,1782,24140
Suriname,1996,1,3080,32.47,,860.630.923,2174,24141
Suriname,1996,6,41058,14.61,,860.630.923,2174,24142
Suriname,1996,6,44241,13.56,,860.630.923,2174,24143
Suriname,1996,3,40974,7.32,,860.630.923,2174,24144
Suriname,1996,1,20314,4.92,,860.630.923,2174,24145
Suriname,1996,1,22310,4.48,,860.630.923,2174,24146
Suriname,1996,1,39181,2.55,,860.630.923,2174,24147
Suriname,1996,1,44201,2.26,,860.630.923,2174,24148
Suriname,1996,1,47703,2.1,,860.630.923,2174,24149
Suriname,1996,0,38017,0,,860.630.923,2174,24150
Suriname,1996,0,4289,0,,860.630.923,2174,24151
Suriname,1996,0,50437,0,,860.630.923,2174,24152
Suriname,1997,1,3211,31.14,,929.607.500,2314,24153
Suriname,1997,4,20606,19.41,,929.607.500,2314,24154
Suriname,1997,5,41081,12.17,,929.607.500,2314,24155
Suriname,1997,5,41122,12.16,,929.607.500,2314,24156
Suriname,1997,5,46141,10.84,,929.607.500,2314,24157
Suriname,1997,3,38337,7.83,,929.607.500,2314,24158
Suriname,1997,3,46033,6.52,,929.607.500,2314,24159
Suriname,1997,2,39505,5.06,,929.607.500,2314,24160
Suriname,1997,1,22554,4.43,,929.607.500,2314,24161
Suriname,1997,2,48099,4.16,,929.607.500,2314,24162
Suriname,1997,1,50699,1.97,,929.607.500,2314,24163
Suriname,1997,0,4426,0,,929.607.500,2314,24164
Suriname,1998,1,3340,29.94,,945.000.000,2318,24165
Suriname,1998,7,41049,17.05,,945.000.000,2318,24166
Suriname,1998,8,48239,16.58,,945.000.000,2318,24167
Suriname,1998,3,20823,14.41,,945.000.000,2318,24168
Suriname,1998,4,38571,10.37,,945.000.000,2318,24169
Suriname,1998,3,48040,6.24,,945.000.000,2318,24170
Suriname,1998,2,41216,4.85,,945.000.000,2318,24171
Suriname,1998,1,39847,2.51,,945.000.000,2318,24172
Suriname,1998,0,48317,0,,945.000.000,2318,24173
Suriname,1998,0,22817,0,,945.000.000,2318,24174
Suriname,1998,0,4529,0,,945.000.000,2318,24175
Suriname,1998,0,50818,0,,945.000.000,2318,24176
Suriname,1999,3,3466,86.56,,885.444.186,2142,24177
Suriname,1999,9,21006,42.84,,885.444.186,2142,24178
Suriname,1999,9,40913,22,,885.444.186,2142,24179
Suriname,1999,8,40243,19.88,,885.444.186,2142,24180
Suriname,1999,8,50399,15.87,,885.444.186,2142,24181
Suriname,1999,5,41424,12.07,,885.444.186,2142,24182
Suriname,1999,4,50067,7.99,,885.444.186,2142,24183
Suriname,1999,2,38746,5.16,,885.444.186,2142,24184
Suriname,1999,1,23115,4.33,,885.444.186,2142,24185
Suriname,1999,0,48443,0,,885.444.186,2142,24186
Suriname,1999,0,4596,0,,885.444.186,2142,24187
Suriname,1999,0,50885,0,,885.444.186,2142,24188
Suriname,2000,15,52484,28.58,,892.164.394,2129,24189
Suriname,2000,11,40787,26.97,,892.164.394,2129,24190
Suriname,2000,9,41743,21.56,,892.164.394,2129,24191
Suriname,2000,6,38906,15.42,,892.164.394,2129,24192
Suriname,2000,3,23464,12.79,,892.164.394,2129,24193
Suriname,2000,2,21208,9.43,,892.164.394,2129,24194
Suriname,2000,3,40714,7.37,,892.164.394,2129,24195
Suriname,2000,2,51969,3.85,,892.164.394,2129,24196
Suriname,2000,1,50922,1.96,,892.164.394,2129,24197
Suriname,2000,0,48558,0,,892.164.394,2129,24198
Suriname,2000,0,4642,0,,892.164.394,2129,24199
Suriname,2000,0,3604,0,,892.164.394,2129,24200
Suriname,2001,21,40500,51.85,,763.465.550,1798,24201
Suriname,2001,10,21351,46.84,,763.465.550,1798,24202
Suriname,2001,16,54230,29.5,,763.465.550,1798,24203
Suriname,2001,1,3809,26.25,,763.465.550,1798,24204
Suriname,2001,5,23944,20.88,,763.465.550,1798,24205
Suriname,2001,6,42153,14.23,,763.465.550,1798,24206
Suriname,2001,5,38844,12.87,,763.465.550,1798,24207
Suriname,2001,5,53591,9.33,,763.465.550,1798,24208
Suriname,2001,2,51208,3.91,,763.465.550,1798,24209
Suriname,2001,1,41145,2.43,,763.465.550,1798,24210
Suriname,2001,0,48886,0,,763.465.550,1798,24211
Suriname,2001,0,4854,0,,763.465.550,1798,24212
Suriname,2002,15,40239,37.28,,1.078.402.128,2507,24213
Suriname,2002,6,21592,27.79,,1.078.402.128,2507,24214
Suriname,2002,15,55834,26.87,,1.078.402.128,2507,24215
Suriname,2002,1,3996,25.03,,1.078.402.128,2507,24216
Suriname,2002,10,42809,23.36,,1.078.402.128,2507,24217
Suriname,2002,1,5067,19.74,,1.078.402.128,2507,24218
Suriname,2002,4,24443,16.36,,1.078.402.128,2507,24219
Suriname,2002,5,38769,12.9,,1.078.402.128,2507,24220
Suriname,2002,4,41713,9.59,,1.078.402.128,2507,24221
Suriname,2002,4,54990,7.27,,1.078.402.128,2507,24222
Suriname,2002,3,49195,6.1,,1.078.402.128,2507,24223
Suriname,2002,1,51529,1.94,,1.078.402.128,2507,24224
Suriname,2003,12,21925,54.73,,1.271.196.078,2916,24225
Suriname,2003,20,39999,50,,1.271.196.078,2916,24226
Suriname,2003,2,4153,48.16,,1.271.196.078,2916,24227
Suriname,2003,15,57340,26.16,,1.271.196.078,2916,24228
Suriname,2003,7,43597,16.06,,1.271.196.078,2916,24229
Suriname,2003,6,38701,15.5,,1.271.196.078,2916,24230
Suriname,2003,7,56259,12.44,,1.271.196.078,2916,24231
Suriname,2003,3,24989,12.01,,1.271.196.078,2916,24232
Suriname,2003,3,42340,7.09,,1.271.196.078,2916,24233
Suriname,2003,2,51886,3.85,,1.271.196.078,2916,24234
Suriname,2003,0,49482,0,,1.271.196.078,2916,24235
Suriname,2003,0,5275,0,,1.271.196.078,2916,24236
Suriname,2004,10,22321,44.8,,1.484.092.538,3360,24237
Suriname,2004,23,58839,39.09,,1.484.092.538,3360,24238
Suriname,2004,1,4276,23.39,,1.484.092.538,3360,24239
Suriname,2004,8,39773,20.11,,1.484.092.538,3360,24240
Suriname,2004,1,5466,18.29,,1.484.092.538,3360,24241
Suriname,2004,6,42934,13.97,,1.484.092.538,3360,24242
Suriname,2004,6,44369,13.52,,1.484.092.538,3360,24243
Suriname,2004,3,25602,11.72,,1.484.092.538,3360,24244
Suriname,2004,5,57544,8.69,,1.484.092.538,3360,24245
Suriname,2004,2,49715,4.02,,1.484.092.538,3360,24246
Suriname,2004,1,38640,2.59,,1.484.092.538,3360,24247
Suriname,2004,1,52238,1.91,,1.484.092.538,3360,24248
Suriname,2005,18,39566,45.49,692,1.793.754.805,4009,24249
Suriname,2005,8,22765,35.14,692,1.793.754.805,4009,24250
Suriname,2005,19,60391,31.46,692,1.793.754.805,4009,24251
Suriname,2005,12,45060,26.63,692,1.793.754.805,4009,24252
Suriname,2005,1,4357,22.95,692,1.793.754.805,4009,24253
Suriname,2005,1,5644,17.72,692,1.793.754.805,4009,24254
Suriname,2005,4,38594,10.36,692,1.793.754.805,4009,24255
Suriname,2005,2,26296,7.61,692,1.793.754.805,4009,24256
Suriname,2005,2,43456,4.6,692,1.793.754.805,4009,24257
Suriname,2005,2,52526,3.81,692,1.793.754.805,4009,24258
Suriname,2005,2,58932,3.39,692,1.793.754.805,4009,24259
Suriname,2005,1,49858,2.01,692,1.793.754.805,4009,24260
Suriname,2006,37,62088,59.59,,2.626.380.435,5794,24261
Suriname,2006,2,4557,43.89,,2.626.380.435,5794,24262
Suriname,2006,10,23150,43.2,,2.626.380.435,5794,24263
Suriname,2006,19,45741,41.54,,2.626.380.435,5794,24264
Suriname,2006,16,39396,40.61,,2.626.380.435,5794,24265
Suriname,2006,11,43971,25.02,,2.626.380.435,5794,24266
Suriname,2006,5,26903,18.59,,2.626.380.435,5794,24267
Suriname,2006,6,38578,15.55,,2.626.380.435,5794,24268
Suriname,2006,5,60541,8.26,,2.626.380.435,5794,24269
Suriname,2006,1,49822,2.01,,2.626.380.435,5794,24270
Suriname,2006,0,5886,0,,2.626.380.435,5794,24271
Suriname,2006,0,52660,0,,2.626.380.435,5794,24272
Suriname,2007,3,4718,63.59,,2.936.612.022,6397,24273
Suriname,2007,24,39222,61.19,,2.936.612.022,6397,24274
Suriname,2007,35,63837,54.83,,2.936.612.022,6397,24275
Suriname,2007,10,23599,42.37,,2.936.612.022,6397,24276
Suriname,2007,2,6107,32.75,,2.936.612.022,6397,24277
Suriname,2007,12,46375,25.88,,2.936.612.022,6397,24278
Suriname,2007,10,44452,22.5,,2.936.612.022,6397,24279
Suriname,2007,6,38545,15.57,,2.936.612.022,6397,24280
Suriname,2007,4,27614,14.49,,2.936.612.022,6397,24281
Suriname,2007,7,62270,11.24,,2.936.612.022,6397,24282
Suriname,2007,3,49661,6.04,,2.936.612.022,6397,24283
Suriname,2007,3,52686,5.69,,2.936.612.022,6397,24284
Suriname,2008,4,4841,82.63,,3.532.969.035,7601,24285
Suriname,2008,47,65553,71.7,,3.532.969.035,7601,24286
Suriname,2008,15,24124,62.18,,3.532.969.035,7601,24287
Suriname,2008,23,39105,58.82,,3.532.969.035,7601,24288
Suriname,2008,21,46969,44.71,,3.532.969.035,7601,24289
Suriname,2008,14,44916,31.17,,3.532.969.035,7601,24290
Suriname,2008,5,28396,17.61,,3.532.969.035,7601,24291
Suriname,2008,1,6315,15.84,,3.532.969.035,7601,24292
Suriname,2008,9,64026,14.06,,3.532.969.035,7601,24293
Suriname,2008,4,38543,10.38,,3.532.969.035,7601,24294
Suriname,2008,3,52600,5.7,,3.532.969.035,7601,24295
Suriname,2008,1,49401,2.02,,3.532.969.035,7601,24296
Suriname,2009,4,4932,81.1,,3.875.409.836,8238,24297
Suriname,2009,46,67116,68.54,,3.875.409.836,8238,24298
Suriname,2009,12,24763,48.46,,3.875.409.836,8238,24299
Suriname,2009,18,39139,45.99,,3.875.409.836,8238,24300
Suriname,2009,18,47548,37.86,,3.875.409.836,8238,24301
Suriname,2009,6,29225,20.53,,3.875.409.836,8238,24302
Suriname,2009,9,45374,19.84,,3.875.409.836,8238,24303
Suriname,2009,1,6530,15.31,,3.875.409.836,8238,24304
Suriname,2009,9,65668,13.71,,3.875.409.836,8238,24305
Suriname,2009,4,38634,10.35,,3.875.409.836,8238,24306
Suriname,2009,3,49092,6.11,,3.875.409.836,8238,24307
Suriname,2009,1,52427,1.91,,3.875.409.836,8238,24308
Suriname,2010,5,4994,100.12,707,4.368.398.048,9176,24309
Suriname,2010,4,6758,59.19,707,4.368.398.048,9176,24310
Suriname,2010,40,68450,58.44,707,4.368.398.048,9176,24311
Suriname,2010,19,39368,48.26,707,4.368.398.048,9176,24312
Suriname,2010,10,25526,39.18,707,4.368.398.048,9176,24313
Suriname,2010,18,48112,37.41,707,4.368.398.048,9176,24314
Suriname,2010,10,45832,21.82,707,4.368.398.048,9176,24315
Suriname,2010,14,67102,20.86,707,4.368.398.048,9176,24316
Suriname,2010,7,38855,18.02,707,4.368.398.048,9176,24317
Suriname,2010,3,30084,9.97,707,4.368.398.048,9176,24318
Suriname,2010,4,48769,8.2,707,4.368.398.048,9176,24319
Suriname,2010,2,52202,3.83,707,4.368.398.048,9176,24320
Suriname,2011,5,5184,96.45,709,4.422.276.622,9184,24321
Suriname,2011,39,69491,56.12,709,4.422.276.622,9184,24322
Suriname,2011,22,39793,55.29,709,4.422.276.622,9184,24323
Suriname,2011,19,48619,39.08,709,4.422.276.622,9184,24324
Suriname,2011,10,26237,38.11,709,4.422.276.622,9184,24325
Suriname,2011,12,46282,25.93,709,4.422.276.622,9184,24326
Suriname,2011,6,39239,15.29,709,4.422.276.622,9184,24327
Suriname,2011,9,68303,13.18,709,4.422.276.622,9184,24328
Suriname,2011,3,30801,9.74,709,4.422.276.622,9184,24329
Suriname,2011,2,48495,4.12,709,4.422.276.622,9184,24330
Suriname,2011,0,7088,0,709,4.422.276.622,9184,24331
Suriname,2011,0,51989,0,709,4.422.276.622,9184,24332
Suriname,2012,10,5346,187.06,711,4.980.000.000,10227,24333
Suriname,2012,24,40412,59.39,711,4.980.000.000,10227,24334
Suriname,2012,37,70333,52.61,711,4.980.000.000,10227,24335
Suriname,2012,12,27044,44.37,711,4.980.000.000,10227,24336
Suriname,2012,17,49082,34.64,711,4.980.000.000,10227,24337
Suriname,2012,8,31542,25.36,711,4.980.000.000,10227,24338
Suriname,2012,9,46713,19.27,711,4.980.000.000,10227,24339
Suriname,2012,6,39751,15.09,711,4.980.000.000,10227,24340
Suriname,2012,7,69327,10.1,711,4.980.000.000,10227,24341
Suriname,2012,3,48244,6.22,711,4.980.000.000,10227,24342
Suriname,2012,0,7412,0,711,4.980.000.000,10227,24343
Suriname,2012,0,51758,0,711,4.980.000.000,10227,24344
Suriname,2013,27,41155,65.61,713,5.145.757.576,10451,24345
Suriname,2013,39,70987,54.94,713,5.145.757.576,10451,24346
Suriname,2013,18,49480,36.38,713,5.145.757.576,10451,24347
Suriname,2013,9,27992,32.15,713,5.145.757.576,10451,24348
Suriname,2013,12,47090,25.48,713,5.145.757.576,10451,24349
Suriname,2013,9,40347,22.31,713,5.145.757.576,10451,24350
Suriname,2013,1,5470,18.28,713,5.145.757.576,10451,24351
Suriname,2013,4,32385,12.35,713,5.145.757.576,10451,24352
Suriname,2013,8,70174,11.4,713,5.145.757.576,10451,24353
Suriname,2013,3,51531,5.82,713,5.145.757.576,10451,24354
Suriname,2013,1,48022,2.08,713,5.145.757.576,10451,24355
Suriname,2013,0,7726,0,713,5.145.757.576,10451,24356
Suriname,2014,5,5529,90.43,714,5.240.606.061,10530,24357
Suriname,2014,26,41917,62.03,714,5.240.606.061,10530,24358
Suriname,2014,38,71494,53.15,714,5.240.606.061,10530,24359
Suriname,2014,12,29170,41.14,714,5.240.606.061,10530,24360
Suriname,2014,10,40945,24.42,714,5.240.606.061,10530,24361
Suriname,2014,9,49798,18.07,714,5.240.606.061,10530,24362
Suriname,2014,6,33447,17.94,714,5.240.606.061,10530,24363
Suriname,2014,8,47355,16.89,714,5.240.606.061,10530,24364
Suriname,2014,9,70884,12.7,714,5.240.606.061,10530,24365
Suriname,2014,1,8006,12.49,714,5.240.606.061,10530,24366
Suriname,2014,2,47832,4.18,714,5.240.606.061,10530,24367
Suriname,2014,2,51324,3.9,714,5.240.606.061,10530,24368
Sweden,1987,124,247100,50.18,,180.429.286.796,22813,24369
Sweden,1987,394,1124000,35.05,,180.429.286.796,22813,24370
Sweden,1987,281,819700,34.28,,180.429.286.796,22813,24371
Sweden,1987,174,580200,29.99,,180.429.286.796,22813,24372
Sweden,1987,73,397900,18.35,,180.429.286.796,22813,24373
Sweden,1987,185,1085200,17.05,,180.429.286.796,22813,24374
Sweden,1987,102,604100,16.88,,180.429.286.796,22813,24375
Sweden,1987,117,908000,12.89,,180.429.286.796,22813,24376
Sweden,1987,57,554200,10.29,,180.429.286.796,22813,24377
Sweden,1987,32,575200,5.56,,180.429.286.796,22813,24378
Sweden,1987,2,518700,0.39,,180.429.286.796,22813,24379
Sweden,1987,0,494700,0,,180.429.286.796,22813,24380
Sweden,1988,119,252200,47.18,,204.068.257.818,25731,24381
Sweden,1988,298,811700,36.71,,204.068.257.818,25731,24382
Sweden,1988,394,1140400,34.55,,204.068.257.818,25731,24383
Sweden,1988,174,583000,29.85,,204.068.257.818,25731,24384
Sweden,1988,204,1100100,18.54,,204.068.257.818,25731,24385
Sweden,1988,110,605800,18.16,,204.068.257.818,25731,24386
Sweden,1988,134,899400,14.9,,204.068.257.818,25731,24387
Sweden,1988,56,406900,13.76,,204.068.257.818,25731,24388
Sweden,1988,63,555900,11.33,,204.068.257.818,25731,24389
Sweden,1988,34,576900,5.89,,204.068.257.818,25731,24390
Sweden,1988,3,511500,0.59,,204.068.257.818,25731,24391
Sweden,1988,1,487100,0.21,,204.068.257.818,25731,24392
Sweden,1989,137,257100,53.29,,214.875.344.910,26978,24393
Sweden,1989,284,803800,35.33,,214.875.344.910,26978,24394
Sweden,1989,200,593100,33.72,,214.875.344.910,26978,24395
Sweden,1989,381,1157700,32.91,,214.875.344.910,26978,24396
Sweden,1989,120,605200,19.83,,214.875.344.910,26978,24397
Sweden,1989,147,890900,16.5,,214.875.344.910,26978,24398
Sweden,1989,56,415300,13.48,,214.875.344.910,26978,24399
Sweden,1989,71,563500,12.6,,214.875.344.910,26978,24400
Sweden,1989,133,1115500,11.92,,214.875.344.910,26978,24401
Sweden,1989,48,575800,8.34,,214.875.344.910,26978,24402
Sweden,1989,2,481100,0.42,,214.875.344.910,26978,24403
Sweden,1989,0,505800,0,,214.875.344.910,26978,24404
Sweden,1990,144,261500,55.07,815,258.154.283.909,32246,24405
Sweden,1990,287,798100,35.96,815,258.154.283.909,32246,24406
Sweden,1990,340,1174000,28.96,815,258.154.283.909,32246,24407
Sweden,1990,157,606600,25.88,815,258.154.283.909,32246,24408
Sweden,1990,138,883800,15.61,815,258.154.283.909,32246,24409
Sweden,1990,63,422700,14.9,815,258.154.283.909,32246,24410
Sweden,1990,88,600300,14.66,815,258.154.283.909,32246,24411
Sweden,1990,156,1130600,13.8,815,258.154.283.909,32246,24412
Sweden,1990,63,574600,10.96,815,258.154.283.909,32246,24413
Sweden,1990,30,571400,5.25,815,258.154.283.909,32246,24414
Sweden,1990,4,503700,0.79,815,258.154.283.909,32246,24415
Sweden,1990,1,478400,0.21,815,258.154.283.909,32246,24416
Sweden,1991,130,264600,49.13,,270.362.531.377,33623,24417
Sweden,1991,266,794100,33.5,,270.362.531.377,33623,24418
Sweden,1991,375,1189400,31.53,,270.362.531.377,33623,24419
Sweden,1991,162,617400,26.24,,270.362.531.377,33623,24420
Sweden,1991,100,590000,16.95,,270.362.531.377,33623,24421
Sweden,1991,130,878300,14.8,,270.362.531.377,33623,24422
Sweden,1991,62,429000,14.45,,270.362.531.377,33623,24423
Sweden,1991,162,1144900,14.15,,270.362.531.377,33623,24424
Sweden,1991,62,584100,10.61,,270.362.531.377,33623,24425
Sweden,1991,28,563000,4.97,,270.362.531.377,33623,24426
Sweden,1991,3,480200,0.62,,270.362.531.377,33623,24427
Sweden,1991,3,506100,0.59,,270.362.531.377,33623,24428
Sweden,1992,140,268100,52.22,,280.312.318.915,34721,24429
Sweden,1992,359,1202600,29.85,,280.312.318.915,34721,24430
Sweden,1992,232,791400,29.32,,280.312.318.915,34721,24431
Sweden,1992,144,626200,23,,280.312.318.915,34721,24432
Sweden,1992,129,874000,14.76,,280.312.318.915,34721,24433
Sweden,1992,58,435000,13.33,,280.312.318.915,34721,24434
Sweden,1992,145,1157500,12.53,,280.312.318.915,34721,24435
Sweden,1992,58,577600,10.04,,280.312.318.915,34721,24436
Sweden,1992,50,592100,8.44,,280.312.318.915,34721,24437
Sweden,1992,37,552200,6.7,,280.312.318.915,34721,24438
Sweden,1992,3,511200,0.59,,280.312.318.915,34721,24439
Sweden,1992,0,485300,0,,280.312.318.915,34721,24440
Sweden,1993,138,270600,51,,209.950.792.713,25880,24441
Sweden,1993,385,1214000,31.71,,209.950.792.713,25880,24442
Sweden,1993,235,790900,29.71,,209.950.792.713,25880,24443
Sweden,1993,129,633400,20.37,,209.950.792.713,25880,24444
Sweden,1993,61,439800,13.87,,209.950.792.713,25880,24445
Sweden,1993,151,1169000,12.92,,209.950.792.713,25880,24446
